2.14,6.82,27.2,46.4
2.59,6.78,26.7,40.9
2.98,6.75,26.1,36.1
3.32,6.73,25.6,32.0
3.62,6.73,25.2,28.6
3.89,6.75,24.7,25.9
4.14,6.78,24.3,24.1
4.36,6.85,23.9,22.9
4.58,6.94,23.6,22.4
4.8,7.07,23.3,22.4
5.02,7.23,23.0,22.6
5.26,7.43,22.8,23.0
5.49,7.66,22.6,23.2
5.73,7.91,22.5,23.3
5.97,8.18,22.4,23.3
6.21,8.45,22.3,23.1
6.44,8.73,22.3,23.1
6.67,9.01,22.3,23.2
6.89,9.29,22.3,23.6
7.12,9.58,22.3,24.3
7.36,9.88,22.4,25.2
7.61,10.2,22.6,26.2
7.88,10.5,22.8,27.1
8.17,10.8,23.1,27.6
8.46,11.1,23.4,27.8
8.75,11.4,23.7,27.4
9.02,11.7,24.1,26.7
9.28,11.9,24.6,25.8
9.52,12.1,25.0,24.6
9.75,12.2,25.5,23.4
9.97,12.3,26.0,22.2
10.2,12.3,26.5,20.9
10.4,12.3,27.1,19.4
10.6,12.3,27.6,17.5
10.8,12.2,28.2,15.1
10.9,12.0,28.8,12.3
11.0,11.8,29.3,8.87
11.1,11.5,29.8,5.04
11.1,11.2,30.3,0.9129999999999999
11.1,10.8,30.7,-3.33
11.0,10.4,31.0,-7.5
10.9,9.91,31.3,-11.4
10.8,9.42,31.5,-14.9
10.6,8.93,31.6,-18.0
10.4,8.44,31.7,-20.5
10.2,7.96,31.7,-22.6
9.99,7.52,31.6,-24.2
9.75,7.1,31.5,-25.4
9.49,6.71,31.4,-26.4
9.22,6.36,31.2,-27.1
8.94,6.05,30.9,-27.6
8.66,5.76,30.6,-27.9
8.38,5.51,30.3,-28.0
8.1,5.3,29.9,-27.9
7.83,5.12,29.6,-27.6
7.56,4.97,29.2,-26.9
7.3,4.84,28.7,-25.9
7.04,4.74,28.3,-24.5
6.8,4.67,27.8,-22.7
6.58,4.63,27.4,-20.6
6.37,4.61,26.9,-18.2
6.2,4.64,26.5,-15.6
6.06,4.69,26.1,-13.2
5.95,4.79,25.7,-10.9
5.86,4.9,25.3,-8.88
5.79,5.04,25.0,-7.17
5.73,5.18,24.6,-5.67
5.68,5.32,24.3,-4.24
5.63,5.47,23.9,-2.73
5.6,5.63,23.6,-1.05
5.59,5.8,23.2,0.857
5.61,6.0,22.9,2.95
5.65,6.23,22.7,5.15
5.72,6.48,22.4,7.36
5.82,6.74,22.2,9.48
5.92,7.03,22.1,11.5
6.05,7.32,21.9,13.3
6.19,7.62,21.8,15.1
6.35,7.94,21.7,16.8
6.52,8.27,21.7,18.6
6.71,8.62,21.7,20.3
6.92,8.97,21.7,22.1
7.15,9.34,21.8,23.7
7.4,9.72,21.9,25.3
7.66,10.1,22.1,26.5
7.93,10.5,22.3,27.4
8.21,10.8,22.6,27.9
8.49,11.2,22.9,28.0
8.77,11.5,23.2,27.6
9.05,11.8,23.6,26.9
9.32,12.1,24.1,26.0
9.58,12.3,24.5,25.0
9.82,12.5,25.0,24.0
10.0,12.6,25.5,23.0
10.3,12.7,26.1,22.1
10.5,12.7,26.7,21.0
10.7,12.6,27.3,19.7
10.9,12.6,27.9,17.8
11.0,12.4,28.6,15.3
11.2,12.3,29.2,12.0
11.3,12.0,29.8,8.02
11.4,11.7,30.3,3.44
11.4,11.3,30.8,-1.45
11.3,10.8,31.2,-6.35
11.2,10.3,31.5,-11.0
11.1,9.8,31.7,-15.1
10.9,9.25,31.9,-18.6
10.7,8.71,32.0,-21.4
10.5,8.18,32.0,-23.7
10.2,7.67,32.0,-25.6
9.99,7.2,31.9,-27.1
9.71,6.76,31.8,-28.5
9.42,6.35,31.6,-29.7
9.12,5.98,31.3,-30.7
8.81,5.64,31.0,-31.4
8.49,5.33,30.7,-31.9
8.17,5.06,30.3,-31.9
7.85,4.83,29.9,-31.5
7.54,4.64,29.4,-30.5
7.24,4.48,29.0,-29.0
6.95,4.36,28.5,-27.1
6.69,4.27,28.0,-24.8
6.45,4.23,27.6,-22.3
6.24,4.22,27.1,-19.7
6.06,4.25,26.7,-17.2
5.9,4.31,26.3,-14.8
5.77,4.39,25.8,-12.7
5.65,4.5,25.4,-10.7
5.56,4.61,25.0,-8.86
5.48,4.75,24.6,-7.05
5.42,4.89,24.2,-5.16
5.38,5.05,23.9,-3.1
5.35,5.23,23.5,-0.81
5.35,5.43,23.2,1.71
5.38,5.65,22.9,4.38
5.43,5.9,22.6,7.08
5.51,6.17,22.3,9.61
5.62,6.46,22.1,11.8
5.76,6.79,22.0,13.6
5.91,7.12,21.8,14.8
6.07,7.46,21.7,15.5
6.23,7.79,21.6,15.8
6.39,8.12,21.5,16.0
6.54,8.43,21.4,16.2
6.69,8.74,21.3,16.6
6.86,9.05,21.3,17.3
7.04,9.37,21.3,18.4
7.23,9.69,21.4,19.9
7.44,10.0,21.5,21.7
7.68,10.4,21.7,23.7
7.93,10.7,21.9,25.8
8.19,11.1,22.2,27.9
8.47,11.4,22.5,29.9
8.78,11.7,23.0,31.4
9.09,12.1,23.5,32.5
9.43,12.4,24.0,32.8
9.76,12.6,24.6,32.4
10.1,12.9,25.3,31.0
10.4,13.0,26.0,28.9
10.7,13.1,26.6,25.9
10.9,13.1,27.3,22.4
11.1,13.0,28.0,18.4
11.3,12.8,28.7,14.2
11.4,12.6,29.3,9.88
11.5,12.3,29.9,5.59
11.5,11.9,30.5,1.41
11.5,11.4,31.0,-2.58
11.5,10.9,31.4,-6.36
11.4,10.4,31.8,-9.95
11.2,9.82,32.1,-13.4
11.1,9.26,32.3,-16.7
10.9,8.7,32.5,-20.0
10.7,8.17,32.5,-23.2
10.5,7.64,32.5,-26.3
10.2,7.14,32.4,-29.2
9.88,6.66,32.3,-31.6
9.55,6.2,32.0,-33.4
9.2,5.77,31.7,-34.5
8.84,5.39,31.4,-34.9
8.49,5.06,31.0,-34.6
8.15,4.78,30.5,-33.7
7.82,4.56,30.1,-32.5
7.51,4.39,29.7,-31.0
7.21,4.26,29.2,-29.5
6.93,4.16,28.7,-27.9
6.66,4.08,28.2,-26.3
6.4,4.04,27.7,-24.7
6.16,4.02,27.2,-22.9
5.94,4.02,26.7,-21.0
5.73,4.04,26.2,-18.8
5.55,4.09,25.8,-16.5
5.4,4.16,25.3,-14.0
5.27,4.26,24.8,-11.5
5.17,4.38,24.4,-8.94
5.1,4.52,24.0,-6.51
5.05,4.68,23.6,-4.21
5.02,4.86,23.2,-2.03
5.02,5.06,22.8,0.0945
5.03,5.27,22.5,2.24
5.06,5.5,22.2,4.47
5.11,5.74,21.9,6.84
5.18,6.01,21.6,9.34
5.29,6.29,21.4,11.9
5.41,6.61,21.2,14.4
5.57,6.95,21.0,16.7
5.75,7.31,20.9,18.6
5.95,7.7,20.8,20.0
6.17,8.09,20.8,21.1
6.39,8.48,20.8,21.7
6.61,8.87,20.8,22.2
6.83,9.26,20.8,22.7
7.06,9.63,20.9,23.4
7.28,10.0,21.0,24.4
7.53,10.4,21.1,25.8
7.79,10.8,21.3,27.4
8.07,11.1,21.6,29.2
8.38,11.5,22.0,30.9
8.7,11.9,22.4,32.2
9.03,12.3,22.9,32.9
9.37,12.6,23.4,33.0
9.7,12.9,24.0,32.4
10.0,13.1,24.7,31.1
10.3,13.3,25.4,29.2
10.6,13.4,26.1,26.8
10.8,13.4,26.8,24.1
11.1,13.4,27.5,21.2
11.3,13.2,28.3,18.0
11.4,13.0,29.0,14.7
11.6,12.7,29.7,11.1
11.7,12.3,30.4,7.25
11.7,11.9,31.0,3.09
11.7,11.4,31.6,-1.41
11.7,10.9,32.0,-6.22
11.6,10.3,32.4,-11.3
11.5,9.67,32.7,-16.4
11.3,9.04,32.9,-21.5
11.0,8.41,33.0,-26.2
10.8,7.77,33.0,-30.4
10.4,7.15,32.9,-33.8
10.1,6.56,32.7,-36.3
9.68,6.01,32.5,-37.9
9.3,5.52,32.2,-38.6
8.91,5.09,31.8,-38.6
8.53,4.72,31.4,-38.0
8.16,4.4,30.9,-37.0
7.8,4.15,30.5,-35.7
7.45,3.94,30.0,-34.3
7.12,3.78,29.5,-32.7
6.8,3.66,29.0,-31.0
6.5,3.57,28.5,-29.1
6.21,3.52,27.9,-27.0
5.95,3.49,27.4,-24.6
5.71,3.5,26.9,-22.0
5.5,3.54,26.4,-19.2
5.33,3.61,25.9,-16.3
5.18,3.71,25.4,-13.4
5.07,3.84,24.9,-10.7
4.97,3.99,24.5,-8.24
4.9,4.15,24.1,-6.05
4.85,4.32,23.7,-4.15
4.81,4.51,23.2,-2.52
4.8,4.7,22.8,-1.09
4.8,4.91,22.5,0.253
4.81,5.12,22.1,1.61
4.84,5.35,21.8,3.1
4.87,5.58,21.4,4.84
4.93,5.82,21.1,6.87
5.0,6.08,20.8,9.21
5.1,6.37,20.6,11.8
5.23,6.68,20.4,14.4
5.39,7.03,20.2,17.0
5.57,7.4,20.1,19.4
5.78,7.8,20.0,21.4
6.01,8.21,20.0,23.1
6.26,8.64,20.0,24.4
6.51,9.07,20.0,25.5
6.77,9.5,20.1,26.6
7.03,9.92,20.2,27.7
7.31,10.4,20.4,29.1
7.61,10.8,20.6,30.7
7.92,11.2,20.9,32.6
8.25,11.7,21.3,34.4
8.6,12.1,21.7,36.1
8.97,12.5,22.2,37.3
9.36,12.9,22.8,37.9
9.74,13.3,23.5,37.7
10.1,13.6,24.2,36.6
10.5,13.8,25.0,34.7
10.8,14.0,25.8,32.0
11.1,14.1,26.6,28.8
11.4,14.0,27.5,25.2
11.6,13.9,28.3,21.2
11.8,13.7,29.1,16.9
11.9,13.3,29.9,12.5
12.0,12.9,30.7,7.84
12.1,12.4,31.4,2.95
12.1,11.8,32.0,-2.17
12.1,11.2,32.6,-7.5
12.0,10.6,33.0,-13.0
11.8,9.86,33.3,-18.4
11.6,9.14,33.6,-23.7
11.3,8.42,33.7,-28.6
11.0,7.71,33.7,-33.0
10.7,7.03,33.6,-36.7
10.3,6.39,33.4,-39.6
9.88,5.8,33.1,-41.7
9.45,5.26,32.7,-42.9
9.02,4.78,32.3,-43.3
8.59,4.37,31.8,-43.0
8.16,4.01,31.3,-42.2
7.75,3.72,30.8,-40.8
7.35,3.48,30.3,-39.1
6.97,3.3,29.7,-37.0
6.61,3.17,29.1,-34.6
6.28,3.08,28.6,-32.1
5.97,3.03,28.0,-29.3
5.69,3.01,27.4,-26.4
5.43,3.02,26.9,-23.4
5.21,3.07,26.4,-20.4
5.02,3.14,25.8,-17.6
4.86,3.25,25.3,-15.0
4.73,3.37,24.8,-12.7
4.62,3.52,24.3,-10.6
4.53,3.67,23.9,-8.73
4.45,3.82,23.4,-6.91
4.39,3.99,22.9,-5.0
4.34,4.16,22.5,-2.88
4.32,4.35,22.1,-0.48
4.32,4.55,21.7,2.17
4.35,4.78,21.3,4.97
4.41,5.05,21.0,7.76
4.51,5.34,20.7,10.4
4.63,5.66,20.4,12.6
4.78,6.0,20.2,14.4
4.94,6.36,19.9,15.9
5.11,6.72,19.8,17.0
5.28,7.08,19.6,18.0
5.45,7.45,19.4,19.0
5.64,7.82,19.3,20.2
5.84,8.22,19.2,21.8
6.07,8.64,19.2,23.7
6.32,9.08,19.2,25.9
6.6,9.54,19.3,28.2
6.9,10.0,19.4,30.7
7.22,10.5,19.6,33.1
7.56,11.0,19.9,35.3
7.92,11.5,20.2,37.3
8.3,12.0,20.6,38.9
8.69,12.5,21.1,39.9
9.09,13.0,21.7,40.3
9.5,13.5,22.3,40.1
9.9,13.8,23.0,39.0
10.3,14.2,23.8,37.3
10.7,14.4,24.6,35.0
11.0,14.6,25.5,32.1
11.3,14.6,26.4,28.9
11.6,14.6,27.3,25.4
11.8,14.4,28.2,21.9
12.0,14.1,29.1,18.2
-9.54,-7.83,30.7,18.0
-9.35,-7.49,30.6,19.8
-9.15,-7.17,30.4,21.1
-8.93,-6.87,30.3,21.8
-8.71,-6.59,30.1,22.0
-8.48,-6.34,29.8,21.6
-8.27,-6.14,29.6,20.8
-8.06,-5.97,29.3,19.7
-7.87,-5.84,28.9,18.6
-7.69,-5.74,28.6,17.4
-7.53,-5.68,28.2,16.4
-7.37,-5.64,27.9,15.7
-7.22,-5.62,27.5,15.2
-7.07,-5.61,27.1,14.8
-6.93,-5.61,26.8,14.4
-6.79,-5.62,26.5,13.7
-6.65,-5.64,26.2,12.8
-6.53,-5.68,25.9,11.3
-6.42,-5.73,25.6,9.35
-6.33,-5.81,25.3,6.97
-6.27,-5.91,25.0,4.29
-6.24,-6.05,24.7,1.52
-6.24,-6.21,24.4,-1.1
-6.27,-6.41,24.2,-3.37
-6.32,-6.62,23.9,-5.15
-6.38,-6.84,23.7,-6.4
-6.45,-7.07,23.4,-7.19
-6.53,-7.3,23.3,-7.66
-6.61,-7.53,23.1,-8.01
-6.69,-7.75,23.0,-8.48
-6.77,-7.97,23.0,-9.24
-6.86,-8.19,22.9,-10.4
-6.97,-8.42,22.9,-11.9
-7.09,-8.66,23.0,-13.8
-7.24,-8.92,23.0,-15.8
-7.41,-9.2,23.1,-17.7
-7.6,-9.49,23.2,-19.3
-7.81,-9.78,23.3,-20.5
-8.02,-10.1,23.5,-21.1
-8.24,-10.3,23.7,-21.3
-8.45,-10.6,23.9,-21.1
-8.66,-10.8,24.2,-20.7
-8.86,-11.0,24.6,-20.3
-9.05,-11.2,24.9,-20.0
-9.25,-11.3,25.3,-19.8
-9.44,-11.5,25.7,-19.7
-9.64,-11.5,26.2,-19.5
-9.83,-11.6,26.6,-19.1
-10.0,-11.6,27.1,-18.3
-10.2,-11.6,27.5,-16.8
-10.4,-11.6,27.9,-14.6
-10.5,-11.5,28.4,-11.7
-10.6,-11.4,28.8,-8.12
-10.7,-11.1,29.2,-4.2
-10.7,-10.9,29.6,-0.191
-10.7,-10.6,30.0,3.65
-10.6,-10.2,30.3,7.1
-10.5,-9.79,30.6,10.0
-10.4,-9.37,30.9,12.4
-10.3,-8.96,31.0,14.3
-10.1,-8.56,31.2,15.9
-9.95,-8.18,31.2,17.2
-9.78,-7.81,31.2,18.5
-9.6,-7.46,31.1,19.6
-9.4,-7.13,30.9,20.7
-9.18,-6.81,30.8,21.7
-8.95,-6.52,30.6,22.5
-8.72,-6.26,30.3,23.1
-8.48,-6.03,30.0,23.4
-8.25,-5.82,29.7,23.4
-8.02,-5.65,29.4,23.2
-7.79,-5.51,29.1,22.7
-7.57,-5.39,28.7,21.9
-7.36,-5.29,28.4,21.0
-7.15,-5.22,28.0,19.7
-6.96,-5.18,27.6,18.2
-6.78,-5.16,27.3,16.5
-6.62,-5.17,26.9,14.6
-6.49,-5.2,26.5,12.5
-6.38,-5.27,26.2,10.4
-6.29,-5.36,25.8,8.35
-6.22,-5.47,25.5,6.33
-6.16,-5.59,25.1,4.41
-6.12,-5.73,24.8,2.63
-6.1,-5.89,24.5,1.01
-6.09,-6.06,24.2,-0.425
-6.11,-6.25,23.9,-1.69
-6.14,-6.45,23.6,-2.8
-6.18,-6.65,23.4,-3.84
-6.23,-6.87,23.2,-4.9
-6.28,-7.08,23.0,-6.11
-6.34,-7.3,22.9,-7.55
-6.41,-7.52,22.8,-9.28
-6.51,-7.76,22.7,-11.3
-6.63,-8.02,22.7,-13.4
-6.78,-8.31,22.6,-15.7
-6.95,-8.62,22.6,-17.8
-7.15,-8.95,22.6,-19.6
-7.36,-9.27,22.7,-21.1
-7.58,-9.6,22.7,-22.3
-7.8,-9.92,22.9,-23.0
-8.02,-10.2,23.0,-23.5
-8.26,-10.5,23.2,-23.7
-8.49,-10.8,23.5,-23.6
-8.73,-11.1,23.8,-23.3
-8.97,-11.3,24.1,-22.8
-9.2,-11.5,24.5,-22.1
-9.42,-11.7,24.9,-21.4
-9.63,-11.8,25.4,-20.5
-9.82,-11.9,25.9,-19.7
-10.0,-12.0,26.4,-18.7
-10.2,-12.0,26.9,-17.5
-10.3,-12.0,27.4,-16.0
-10.5,-11.9,27.9,-14.1
-10.6,-11.8,28.4,-11.7
-10.8,-11.6,28.9,-8.89
-10.8,-11.4,29.3,-5.73
-10.9,-11.1,29.8,-2.36
-10.9,-10.8,30.2,1.05
-10.8,-10.4,30.5,4.36
-10.8,-10.0,30.8,7.45
-10.7,-9.61,31.1,10.3
-10.6,-9.2,31.2,12.9
-10.4,-8.78,31.3,15.2
-10.3,-8.37,31.4,17.4
-10.1,-7.97,31.3,19.4
-9.89,-7.58,31.2,21.1
-9.66,-7.21,31.1,22.7
-9.42,-6.86,30.9,24.0
-9.18,-6.54,30.7,25.0
-8.92,-6.26,30.4,25.8
-8.67,-6.01,30.1,26.3
-8.41,-5.78,29.8,26.5
-8.15,-5.59,29.4,26.3
-7.88,-5.41,29.1,25.8
-7.63,-5.27,28.7,24.9
-7.38,-5.15,28.3,23.7
-7.14,-5.05,28.0,22.1
-6.92,-5.0,27.6,20.5
-6.73,-4.97,27.2,18.7
-6.55,-4.97,26.8,17.1
-6.4,-5.01,26.4,15.5
-6.26,-5.05,26.1,14.0
-6.13,-5.11,25.7,12.5
-6.02,-5.18,25.4,10.9
-5.91,-5.26,25.1,8.95
-5.82,-5.36,24.7,6.69
-5.76,-5.48,24.5,4.08
-5.72,-5.63,24.2,1.22
-5.73,-5.82,23.9,-1.71
-5.76,-6.04,23.6,-4.51
-5.83,-6.28,23.3,-7.0
-5.92,-6.55,23.0,-9.06
-6.02,-6.82,22.8,-10.6
-6.14,-7.11,22.6,-11.8
-6.26,-7.4,22.4,-12.7
-6.39,-7.69,22.3,-13.5
-6.52,-7.97,22.2,-14.3
-6.66,-8.26,22.1,-15.3
-6.81,-8.55,22.1,-16.5
-6.98,-8.86,22.2,-17.8
-7.17,-9.17,22.2,-19.3
-7.38,-9.5,22.3,-20.7
-7.6,-9.83,22.4,-21.9
-7.83,-10.2,22.6,-23.1
-8.07,-10.5,22.8,-24.0
-8.3,-10.8,23.1,-24.7
-8.55,-11.1,23.4,-25.3
-8.8,-11.3,23.7,-25.6
-9.06,-11.6,24.1,-25.7
-9.32,-11.8,24.5,-25.5
-9.58,-12.0,25.0,-25.0
-9.83,-12.2,25.4,-24.2
-10.1,-12.3,26.0,-22.9
-10.3,-12.4,26.5,-21.3
-10.5,-12.4,27.0,-19.3
-10.7,-12.3,27.6,-16.9
-10.8,-12.2,28.2,-14.1
-10.9,-12.1,28.7,-11.0
-11.0,-11.9,29.2,-7.51
-11.1,-11.6,29.7,-3.79
-11.1,-11.2,30.2,0.072
-11.1,-10.8,30.6,3.93
-11.0,-10.4,30.9,7.64
-10.9,-9.94,31.2,11.1
-10.8,-9.46,31.5,14.3
-10.7,-8.98,31.6,17.1
-10.5,-8.5,31.7,19.5
-10.3,-8.04,31.7,21.7
-10.0,-7.6,31.7,23.6
-9.8,-7.18,31.5,25.2
-9.54,-6.79,31.3,26.6
-9.27,-6.42,31.1,27.7
-8.98,-6.09,30.8,28.5
-8.69,-5.79,30.5,29.0
-8.4,-5.52,30.2,29.0
-8.11,-5.29,29.9,28.7
-7.83,-5.1,29.5,28.0
-7.55,-4.94,29.1,26.9
-7.29,-4.82,28.7,25.5
-7.05,-4.73,28.3,23.7
-6.82,-4.67,27.8,21.6
-6.61,-4.65,27.4,19.3
-6.42,-4.65,27.0,16.9
-6.26,-4.69,26.6,14.4
-6.13,-4.76,26.1,12.0
-6.03,-4.86,25.7,9.84
-5.95,-4.98,25.3,7.94
-5.88,-5.12,24.9,6.31
-5.82,-5.27,24.5,4.91
-5.78,-5.42,24.1,3.66
-5.75,-5.58,23.8,2.44
-5.73,-5.75,23.5,1.13
-5.72,-5.93,23.2,-0.34600000000000003
-5.73,-6.12,23.0,-2.04
-5.76,-6.33,22.7,-3.95
-5.81,-6.56,22.5,-6.03
-5.88,-6.8,22.3,-8.22
-5.98,-7.07,22.1,-10.4
-6.09,-7.35,22.0,-12.6
-6.23,-7.66,21.8,-14.5
-6.39,-7.97,21.8,-16.3
-6.56,-8.3,21.7,-17.9
-6.74,-8.63,21.7,-19.2
-6.94,-8.98,21.7,-20.4
-7.15,-9.33,21.8,-21.4
-7.37,-9.67,21.9,-22.2
-7.6,-10.0,22.0,-23.0
-7.83,-10.4,22.2,-23.8
-8.07,-10.7,22.5,-24.6
-8.32,-11.0,22.8,-25.3
-8.57,-11.3,23.2,-25.9
-8.83,-11.6,23.6,-26.4
-9.1,-11.8,24.0,-26.6
-9.37,-12.1,24.5,-26.6
-9.64,-12.3,25.0,-26.1
-9.9,-12.4,25.5,-25.3
-10.1,-12.5,26.1,-24.0
-10.4,-12.6,26.7,-22.3
-10.6,-12.6,27.3,-20.2
-10.8,-12.5,27.9,-17.7
-10.9,-12.4,28.5,-14.8
-11.1,-12.2,29.1,-11.6
-11.2,-11.9,29.7,-8.11
-11.2,-11.6,30.2,-4.41
-11.3,-11.2,30.7,-0.5539999999999999
-11.2,-10.8,31.1,3.38
-11.2,-10.3,31.5,7.3
-11.1,-9.84,31.8,11.1
-11.0,-9.32,32.0,14.8
-10.8,-8.8,32.1,18.3
-10.6,-8.28,32.2,21.4
-10.4,-7.78,32.1,24.3
-10.1,-7.3,32.0,26.8
-9.84,-6.85,31.9,28.9
-9.54,-6.42,31.6,30.7
-9.23,-6.03,31.4,31.9
-8.9,-5.68,31.0,32.6
-8.57,-5.36,30.7,32.8
-8.24,-5.08,30.3,32.4
-7.92,-4.85,29.9,31.6
-7.61,-4.66,29.5,30.2
-7.32,-4.52,29.1,28.5
-7.05,-4.41,28.6,26.5
-6.79,-4.34,28.2,24.2
-6.56,-4.3,27.7,21.8
-6.35,-4.29,27.2,19.4
-6.16,-4.32,26.8,17.2
-6.0,-4.37,26.3,15.1
-5.86,-4.46,25.8,13.3
-5.74,-4.56,25.4,11.7
-5.64,-4.67,25.0,10.4
-5.55,-4.8,24.6,9.07
-5.47,-4.93,24.2,7.66
-5.4,-5.06,23.8,5.93
-5.34,-5.2,23.5,3.76
-5.3,-5.36,23.2,1.13
-5.29,-5.54,22.9,-1.87
-5.32,-5.76,22.6,-5.02
-5.39,-6.02,22.3,-8.03
-5.49,-6.31,22.1,-10.7
-5.63,-6.63,21.8,-12.7
-5.78,-6.96,21.5,-14.1
-5.93,-7.3,21.3,-15.0
-6.09,-7.63,21.2,-15.6
-6.24,-7.95,21.1,-16.2
-6.39,-8.27,21.1,-17.1
-6.55,-8.58,21.1,-18.4
-6.73,-8.91,21.1,-20.2
-6.94,-9.27,21.2,-22.2
-7.18,-9.65,21.3,-24.3
-7.44,-10.0,21.4,-26.2
-7.73,-10.5,21.6,-27.8
-8.03,-10.9,21.8,-28.9
-8.32,-11.2,22.1,-29.5
-8.62,-11.6,22.5,-29.8
-8.91,-11.9,22.9,-30.0
-9.19,-12.2,23.4,-30.0
-9.49,-12.5,23.9,-30.0
-9.78,-12.7,24.5,-29.8
-10.1,-12.9,25.1,-29.3
-10.4,-13.1,25.7,-28.2
-10.7,-13.2,26.4,-26.4
-10.9,-13.2,27.0,-23.7
-11.1,-13.1,27.7,-20.2
-11.3,-13.0,28.4,-16.0
-11.5,-12.8,29.1,-11.3
-11.6,-12.4,29.8,-6.35
-11.6,-12.0,30.4,-1.55
-11.6,-11.6,31.0,2.93
-11.5,-11.0,31.5,6.98
-11.4,-10.5,31.9,10.6
-11.3,-9.9,32.2,13.9
-11.1,-9.33,32.5,17.0
-11.0,-8.77,32.6,20.0
-10.8,-8.21,32.6,23.1
-10.5,-7.68,32.6,26.2
-10.2,-7.16,32.4,29.2
-9.94,-6.66,32.2,32.0
-9.6,-6.19,32.0,34.4
-9.24,-5.76,31.7,36.0
-8.87,-5.36,31.4,36.8
-8.5,-5.0,31.0,36.7
-8.13,-4.69,30.6,35.6
-7.78,-4.45,30.2,33.8
-7.45,-4.25,29.7,31.5
-7.15,-4.12,29.2,28.8
-6.88,-4.03,28.7,26.1
-6.63,-3.99,28.2,23.5
-6.41,-3.99,27.7,21.3
-6.21,-4.01,27.1,19.5
-6.03,-4.07,26.6,18.0
-5.86,-4.13,26.1,16.8
-5.7,-4.2,25.7,15.6
-5.55,-4.28,25.2,14.2
-5.41,-4.37,24.8,12.6
-5.28,-4.46,24.4,10.5
-5.18,-4.57,24.0,8.19
-5.1,-4.71,23.6,5.61
-5.06,-4.88,23.3,3.0
-5.05,-5.08,22.9,0.512
-5.07,-5.3,22.5,-1.71
-5.11,-5.54,22.2,-3.64
-5.17,-5.78,21.9,-5.34
-5.22,-6.03,21.6,-6.95
-5.29,-6.28,21.4,-8.61
-5.37,-6.55,21.2,-10.5
-5.48,-6.83,21.1,-12.6
-5.61,-7.15,20.9,-14.9
-5.78,-7.49,20.8,-17.3
-5.97,-7.87,20.7,-19.7
-6.19,-8.26,20.6,-22.0
-6.43,-8.67,20.6,-24.1
-6.68,-9.09,20.6,-25.9
-6.94,-9.51,20.6,-27.5
-7.21,-9.93,20.8,-28.7
-7.5,-10.4,20.9,-29.7
-7.8,-10.8,21.2,-30.4
-8.11,-11.2,21.4,-30.7
-8.42,-11.6,21.8,-30.8
-8.74,-12.0,22.2,-30.5
-9.04,-12.3,22.7,-30.1
-9.34,-12.6,23.3,-29.5
-9.63,-12.9,23.9,-28.9
-9.91,-13.1,24.6,-28.2
-10.2,-13.3,25.3,-27.6
-10.5,-13.4,26.0,-26.8
-10.7,-13.4,26.8,-25.8
-11.0,-13.4,27.6,-24.4
-11.2,-13.3,28.3,-22.4
-11.4,-13.1,29.0,-19.6
-11.6,-12.9,29.7,-16.1
-11.8,-12.6,30.4,-11.7
-11.8,-12.2,31.0,-6.59
-11.9,-11.7,31.5,-0.961
-11.9,-11.2,32.0,4.98
-11.8,-10.6,32.4,11.0
-11.6,-9.93,32.7,16.9
-11.4,-9.27,32.9,22.3
-11.2,-8.61,33.0,27.2
-10.9,-7.94,33.0,31.4
-10.6,-7.3,33.0,34.7
-10.2,-6.69,32.9,37.1
-9.82,-6.13,32.6,38.7
-9.43,-5.61,32.4,39.4
-9.03,-5.16,32.0,39.5
-8.64,-4.77,31.6,38.9
-8.26,-4.44,31.2,37.9
-7.89,-4.17,30.7,36.5
-7.53,-3.95,30.2,34.9
-7.19,-3.78,29.7,33.0
-6.87,-3.66,29.1,31.0
-6.56,-3.57,28.6,28.9
-6.28,-3.51,28.1,26.8
-6.02,-3.49,27.5,24.6
-5.79,-3.51,27.0,22.5
-5.58,-3.55,26.5,20.5
-5.39,-3.62,26.0,18.5
-5.23,-3.7,25.5,16.5
-5.07,-3.79,25.0,14.3
-4.94,-3.89,24.5,11.9
-4.82,-4.0,24.1,9.25
-4.73,-4.13,23.7,6.38
-4.67,-4.3,23.3,3.42
-4.65,-4.49,22.9,0.5329999999999999
-4.67,-4.72,22.5,-2.08
-4.71,-4.97,22.1,-4.3
-4.78,-5.24,21.7,-6.09
-4.86,-5.52,21.4,-7.55
-4.94,-5.8,21.0,-8.85
-5.03,-6.08,20.8,-10.2
-5.13,-6.37,20.6,-11.9
-5.24,-6.67,20.4,-13.9
-5.38,-7.0,20.2,-16.3
-5.55,-7.35,20.0,-18.9
-5.75,-7.74,19.9,-21.4
-5.99,-8.17,19.8,-23.7
-6.25,-8.62,19.8,-25.4
-6.53,-9.07,19.7,-26.5
-6.8,-9.53,19.8,-27.0
-7.08,-9.97,19.9,-27.3
-7.34,-10.4,20.1,-27.5
-7.61,-10.8,20.4,-27.9
-7.88,-11.2,20.8,-28.8
-8.16,-11.6,21.2,-30.1
-8.47,-12.0,21.7,-31.8
-8.8,-12.4,22.2,-33.6
-9.15,-12.8,22.7,-35.3
-9.52,-13.1,23.4,-36.6
-9.9,-13.4,24.0,-37.2
-10.3,-13.7,24.7,-36.9
-10.6,-13.9,25.5,-35.6
-11.0,-14.1,26.3,-33.2
-11.3,-14.1,27.1,-29.9
-11.6,-14.0,27.9,-25.6
-11.8,-13.9,28.8,-20.7
